Ticker,Sector,Industry,Company_Type,Current_Price,DCF_Price,Technical_Price,Comparable_Price,Startup_Price,Equity Value,RSI 14,Current_Multiples,Technical Trend on MA,MA_20,MA_50,MA_200,Relative_Valuation,Last_Close,Market_Cap,PE_Ratio,Revenue_Growth,Quality_Score,Quality_Grade,Growth_Quality,Median_Growth,Current_Revenue,Implied_Value_Estimate,Key_Risks,Recommendation,Confidence,Signal-Bullish,Signal-Bearish,Signal-Neutral,Signal-DCF,Signal-Startup,Signal-Technical,Signal-Comparable,Risk_Level,Investment_Thesis,Data_Quality,Next_Steps,Errors
BJDX,Healthcare,Medical Devices,startup_loss_making,$1.63,$0.00,$3.34,$0.00,$2.86,$0,61.587571097013345,,Uptrend,1.4705499947071075,1.4815199947357178,2.622684998512268,N/A,$0.00,"$2,435,516",0.0032648318,,25,D,Declining,-100.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
BJK,,,startup_loss_making,$0.00,$0.00,$42.40,$0.00,$0.00,$0,45.72782795815618,,Downtrend,46.016749954223634,45.49709983825684,41.506948738098146,N/A,$0.00,$0,19.719244,,20,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
BJRI,Consumer Cyclical,Restaurants,mature_profitable,$30.63,$22.23,$36.91,$90.11,$0.00,"$491,847,777",36.33302142865211,"{'pe': 25.524998, 'ps': 0.489779, 'pb': 1.7575166}",Strong Downtrend,31.960500240325928,34.520000267028806,36.908850030899046,Undervalued,$0.00,"$677,663,616",25.524998,0.045,29,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Trading below peer multiples'],"['DCF shows -27% downside', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],Strong Sell,,Sell,Buy,Medium,Stable dividend-paying company. DCF suggests Strong Sell with D quality metrics.,High,['Monitor for fundamental changes before reconsidering'],[]
BKCH,,,startup_loss_making,$0.00,$0.00,$147.16,$0.00,$0.00,$0,78.10413702575244,,Strong Uptrend,71.70589962005616,64.40477996826172,51.67494082450867,N/A,$0.00,$0,23.200262,,15,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
BKHA,Financial Services,Shell Companies,financial,$11.11,$0.00,$12.24,$6.50,$0.00,$0,72.8242752573672,"{'pe': 30.861109, 'ps': None, 'pb': -39.25795}",Strong Uptrend,11.058000183105468,11.011300010681152,10.645235052108765,Overvalued,$0.00,"$46,146,272",30.861109,,29,D,,0,$0,$0,['Weak financial health'],HOLD,Low,['Technical: Strong Uptrend'],"['Trading above peer multiples', 'Poor quality metrics']",[],,,Buy,Sell,Medium,Financial company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
BKHAR,,,turnaround,$1.69,$0.00,$1.69,$0.00,$0.00,$0,,"{'pe': None, 'ps': None, 'pb': -5.9717317}",Insufficient Moving Averages Data,,,,Fair,$0.00,"$2,332,200",,,27,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,[],['Poor quality metrics'],"['DCF suggests fair valuation', 'Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Hold,,Neutral,Hold,Medium,Turnaround company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",['dcf_analysis():FCF and EBITDA Data Unavailable']
BKHAU,Financial Services,Shell Companies,financial,$10.77,$0.00,$11.57,$0.00,$0.00,$0,93.783616415421,"{'pe': None, 'ps': None, 'pb': -38.05654}",Uptrend,10.692000389099121,10.58280029296875,10.661750130653381,Fair,$0.00,$0,,,27,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,['Technical: Uptrend'],['Poor quality metrics'],['Fair valuation vs peers'],,,Buy,Hold,Medium,Financial company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",[]
BKIV,,,startup_loss_making,$0.00,$0.00,$49.87,$0.00,$0.00,$0,79.02737643267251,,Strong Uptrend,39.592685508728025,38.531796264648435,35.85309571266174,N/A,$0.00,$0,38.824482,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
BKNG,Consumer Cyclical,Travel Services,mature_profitable,"$5,525.60","$4,064.76","$5,076.55","$1,648.34",$0.00,"$131,738,314,881",50.00201961235953,"{'pe': 38.57851, 'ps': 7.156206, 'pb': -26.911745}",Downtrend,5526.475244140625,5552.97205078125,5142.430395507812,Overvalued,$0.00,"$179,084,050,432",38.57851,0.16,34,D,,0,$0,$0,['Weak financial health'],SELL,Medium,[],"['DCF shows -26% downside', 'Technical: Downtrend', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Sell,Sell,Medium,Stable dividend-paying company. DCF suggests Strong Sell with D quality metrics.,Medium,['Monitor for fundamental changes before reconsidering'],[]
BKR,Energy,Oil & Gas Equipment & Services,commodity,$49.87,$54.32,$68.01,$37.19,$0.00,"$53,554,523,357",74.9418355213343,"{'pe': 16.297386, 'ps': 1.7807885, 'pb': 2.7770352}",Strong Uptrend,46.52799987792969,44.4956893157959,41.55171115875244,Overvalued,$0.00,"$49,165,791,232",16.297386,-0.032,62,B,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Good quality company metrics']",['Trading above peer multiples'],['DCF suggests fair valuation'],Hold,,Buy,Sell,Low,Commodity company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
BKWO,,,startup_loss_making,$0.00,$0.00,$45.37,$0.00,$0.00,$0,61.669802206577195,,Strong Uptrend,37.707349967956546,37.39466598510742,34.987635431289675,N/A,$0.00,$0,31.202702,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
BKYI,Industrials,Security & Protection Services,startup_loss_making,$0.78,$0.00,$1.39,$0.00,$2.26,$0,51.231875345297254,,Uptrend,0.7669999957084656,0.7773999953269959,0.9634500005841256,N/A,$0.00,"$5,353,745",,0.487,28,D,Weak (<15%),10.5%,"$6,929,571","$13,859,142","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
BL,Technology,Software - Application,mature_profitable,$53.81,$201.05,$63.66,$63.49,$0.00,"$12,442,757,532",49.4678653945886,"{'pe': 41.71318, 'ps': 4.9385443, 'pb': 8.042147}",Uptrend,54.17399997711182,53.685699920654294,54.344024982452396,Undervalued,$0.00,"$3,330,183,936",41.71318,0.072,36,D,,0,$0,$0,['Weak financial health'],BUY,Medium,"['DCF shows 274% upside', 'Technical: Uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],Strong Buy,,Buy,Buy,Medium,Stable dividend-paying company. DCF suggests Strong Buy with D quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
BLBD,Industrials,Farm & Heavy Construction Machinery,growth_profitable,$59.04,$65.99,$85.26,$73.23,$0.00,"$2,092,512,231",57.66906469028569,"{'pe': 16.916906, 'ps': 1.3174582, 'pb': 8.378034}",Strong Uptrend,58.472500228881835,53.22000022888184,41.98334993362427,Undervalued,$0.00,"$1,872,036,992",16.916906,0.194,76,B,,0,$0,$0,[],BUY,High,"['DCF shows 12% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples', 'Good quality company metrics']",[],[],Buy,,Buy,Buy,Low,Growth company with B fundamentals. Multiple analysis methods suggest buy.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
BLBX,Technology,Software - Application,startup_loss_making,$6.25,$0.00,$1.51,$0.00,$1.14,$0,46.5526652576874,,Downtrend,6.374500036239624,6.841000032424927,4.457570005655288,N/A,$0.00,"$23,997,456",,-0.242,0,D,Declining,-18.9%,"$2,566,946","$6,674,060","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
BLCN,,,startup_loss_making,$0.00,$0.00,$40.20,$0.00,$0.00,$0,80.36449993231699,,Strong Uptrend,25.67443981170654,24.758935813903808,23.45331217765808,N/A,$0.00,$0,26.337212,,10,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
BLCR,,,startup_loss_making,$0.00,$0.00,$48.05,$0.00,$0.00,$0,61.15131991211674,,Strong Uptrend,39.20741443634033,38.1408088684082,34.192651977539064,N/A,$0.00,$0,33.908733,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
BLDP,Industrials,Specialty Industrial Machinery,startup_loss_making,$2.99,$0.00,$5.14,$0.00,$2.22,$0,83.94336036610959,,Strong Uptrend,2.229000002145767,2.0382000017166138,1.5831500041484832,N/A,$0.00,"$901,363,520",,0.115,30,D,Declining,-21.7%,"$69,731,000","$139,462,000","['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
BLFS,Healthcare,Medical Instruments & Supplies,turnaround,$24.11,$1.05,$30.65,$7.80,$0.00,"$50,343,349",41.7060987460489,"{'pe': None, 'ps': 12.357127, 'pb': 3.3227675}",Uptrend,25.641499996185303,23.957799987792967,24.358850011825563,Overvalued,$0.00,"$1,154,995,968",,0.289,35,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Technical: Uptrend'],"['DCF shows -96% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Turnaround company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
BLFY,Financial Services,Banks - Regional,financial,$9.45,$0.00,$10.82,$3.90,$0.00,$0,54.24839955782253,"{'pe': None, 'ps': 4.8435574, 'pb': 0.5788667}",Uptrend,9.362000036239625,9.103999996185303,9.416749978065491,Overvalued,$0.00,"$203,133,952",,0.065,13,D,,0,$0,$0,['Weak financial health'],HOLD,Low,['Technical: Uptrend'],"['Trading above peer multiples', 'Poor quality metrics']",[],,,Buy,Sell,Medium,Financial company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
BLIN,Technology,Software - Infrastructure,startup_loss_making,$1.35,$0.00,$1.55,$0.00,$3.43,$0,48.09561636631695,,Strong Downtrend,1.3510000109672546,1.4066000056266785,1.5517000031471253,N/A,$0.00,"$16,351,292",,-0.023,10,D,Declining,-3.3%,"$15,358,000","$39,930,800","['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
BLIV,Technology,Software - Application,startup_loss_making,$3.53,$0.00,$6.93,$0.00,$0.42,$0,48.72103251457178,,Short-term Uptrend,3.7723999977111817,3.1485199975967406,,N/A,$0.00,"$38,352,752",,-0.408,10,D,Declining,-26.2%,"$1,849,509","$4,808,723","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,['Technical: Short-term Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
BLKB,Technology,Software - Application,turnaround,$64.90,$227.86,$67.36,$188.17,$0.00,"$11,053,394,682",41.6999325055671,"{'pe': None, 'ps': 2.7591856, 'pb': 35.19523}",Strong Downtrend,67.44699974060059,65.74359977722168,67.35635004043579,Undervalued,$0.00,"$3,148,236,288",,-0.021,7,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 251% upside', 'Trading below peer multiples']","['Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],Strong Buy,,Sell,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
BLMN,Consumer Cyclical,Restaurants,mature_profitable,$7.43,$-15.86,$8.88,$66.50,$0.00,"$-1,349,078,567",56.63108305314846,"{'pe': 8.348314, 'ps': 0.16066585, 'pb': 1.5910064}",Strong Downtrend,7.008500003814698,7.657708358764649,8.883401923179626,Undervalued,$0.00,"$632,058,368",8.348314,0.003,34,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Trading below peer multiples'],"['DCF shows -313% downside', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],Strong Sell,,Sell,Buy,Medium,Stable dividend-paying company. DCF suggests Strong Sell with D quality metrics.,High,['Monitor for fundamental changes before reconsidering'],[]
BLMZ,Communication Services,Entertainment,startup_loss_making,$0.18,$0.00,$0.27,$0.00,$129.59,$0,51.03285857317444,,Strong Downtrend,0.1779100000858307,0.19056399971246718,0.2704709991067648,N/A,$0.00,"$2,628,406",,0.475,35,D,Exceptional (>50%),71.5%,"$220,028,000","$1,760,224,000","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
BLNE,Consumer Defensive,Beverages - Wineries & Distilleries,startup_loss_making,$4.31,$0.00,$7.63,$0.00,$0.28,$0,69.45011961524243,,Uptrend,2.768999969959259,2.226199986934662,3.6353150033950805,N/A,$0.00,"$84,520,048",,,8,D,Weak (<15%),3.3%,"$3,913,000","$7,826,000","['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
